DATE       ,USD ,AED    ,AFN     ,ALL    ,AMD    ,ANG  ,AOA      ,ARS      ,AUD    ,AWG  ,AZN    ,BAM    ,BBD ,BDT      ,BGN    ,BHD    ,BIF     ,BMD ,BND    ,BOB  ,BRL    ,BSD ,BTC           ,BTN     ,BWP     ,BYN    ,BZD ,CAD    ,CDF       ,CHF    ,CLP       ,CNY    ,COP       ,CRC     ,CVE      ,CZK     ,DJF     ,DKK    ,DOP     ,DZD      ,EGP     ,ERN     ,ETB     ,EUR    ,FJD    ,GBP    ,GEL    ,GHS     ,GIP    ,GMD     ,GNF        ,GTQ    ,GYD    ,HKD    ,HNL     ,HRK    ,HTG    ,HUF      ,IDR        ,ILS    ,INR     ,IQD       ,IRR        ,ISK      ,JMD      ,JOD    ,JPY      ,KES      ,KGS     ,KHR    ,KMF      ,KRW       ,KWD    ,KYD    ,KZT      ,LAK        ,LBP     ,LKR      ,LRD      ,LTL    ,LVL   ,LSL     ,LYD    ,MAD     ,MDL     ,MGA      ,MKD     ,MMK       ,MNT      ,MOP    ,MRU     ,MTL    ,MUR     ,MVR    ,MWK       ,MXN     ,MYR    ,MZN     ,NAD   ,NGN      ,NIO     ,NOK     ,NPR      ,NZD    ,OMR    ,PAB ,PEN    ,PGK    ,PHP     ,PKR      ,PLN    ,PYG      ,QAR    ,RON    ,RSD      ,RUB      ,RWF       ,SAR    ,SBD    ,SCR     ,SDG      ,SEK     ,SGD    ,SKK    ,SRD     ,SSP       ,STN     ,SYP       ,SZL     ,THB     ,TJS     ,TMT  ,TND    ,TOP    ,TRY     ,TTD    ,TWD    ,TZS       ,UAH     ,UGX       ,UYU     ,UZS        ,VES          ,VND      ,VUV    ,WST    ,XAF      ,XCD ,XOF      ,XPF      ,YER     ,ZAR     ,ZMW
2017-04-30 ,  1 ,3.6725 ,67.6    ,123.55 ,484.68 ,1.79 ,165.9125 , 15.4    ,1.3377 ,1.79 ,1.7025 ,1.7894 ,  2 , 80.23   ,1.7894 ,0.376  ,1714.48 ,  1 ,1.3964 ,6.91 ,3.1978 ,  1 , 0.0007418618 ,64.217  ,10.4301 ,1.8763 ,  2 ,1.365  ,1403.9703 ,0.9934 , 664.28   ,6.8977 ,2947.85   ,564.31  ,101.337  ,24.629  ,177.721 ,6.8054 ,47.4164 ,109.3475 ,18.0312 ,15.075  ,22.8561 ,0.9149 ,2.1008 ,0.7727 ,2.4416 , 4.1867 ,0.7727 ,47.05   , 9135      ,7.3386 ,206.5  ,7.778  ,23.4745 ,6.8315 ,       ,285.8    ,13327      ,3.619  ,64.217  ,1184      ,32293      ,106.06   ,128.8665 ,0.71   ,111.25   ,103.2222 ,67.5    ,4042.5 ,450.1077 ,1130.1    ,0.3043 ,0.8333 ,314.4    , 8203      , 1507.5 ,151.9    ,106.5    ,       ,      ,        ,1.4114 , 9.8909 ,19.2567 ,3195.19  ,56.3732 ,1358      ,2419.42  ,8.0149 ,35.868  ,       ,35.0007 ,15.39  , 730.86   ,19.1119 ,4.3475 ,64.67   ,      ,305.85   ,29.7989 , 8.53   ,103.4    ,1.4541 ,0.3845 ,    ,3.244  ,3.1796 ,49.699  ,104.798  ,3.8696 ,5571.655 ,3.64   ,4.1453 ,113.365  , 56.9838 , 827.2130 ,3.75   ,7.9491 ,13.6497 ,  6.6833 , 8.8123 ,1.3964 ,       , 7.547  , 115.2209 ,21.6756 , 498.56   ,13.2424 ,34.6251 , 8.4999 ,     ,2.3952 ,2.2563 , 3.5536 ,6.7739 ,30.218 ,2227.31   ,26.5514 ,3644.63   ,        , 3706.2233 ,             ,22350    ,110.61 ,2.5713 ,600.1436 ,2.7 ,600.1436 ,109.1781 , 358.75 ,13.2424 , 9.32
2017-05-01 ,  1 ,3.6725 ,        ,       ,       ,     ,         ,         ,1.3358 ,     ,       ,       ,    ,         ,       ,0.3759 ,        ,    ,       ,     ,3.1978 ,    , 0.0007132261 ,        ,        ,       ,    ,1.3653 ,          ,0.9946 , 665.4143 ,6.89   ,2947.8545 ,        ,         ,        ,        ,6.8157 ,        ,         ,        ,        ,        ,0.9164 ,       ,0.7741 ,       ,        ,       ,        ,           ,       ,       ,7.7775 ,        ,       ,       ,         ,           ,       ,64.25   ,          ,32441.0708 ,         ,         ,       ,111.4499 ,         ,        ,       ,         ,1134.87   ,0.3043 ,       ,         ,           ,        ,151.95   ,         ,       ,      ,        ,1.4110 ,        ,        ,         ,        ,          ,         ,       ,        ,       ,        ,       ,          ,18.761  ,4.339  ,        ,      ,         ,        , 8.5838 ,         ,1.4583 ,0.3845 ,    ,       ,       ,        ,         ,       ,         ,3.6400 ,       ,         ,         ,          ,3.7500 ,       ,        ,         , 8.8281 ,1.3958 ,       ,        ,          ,        ,          ,        ,34.58   ,        ,     ,       ,       ,        ,       ,30.16  ,          ,        ,          ,        ,           ,      9.975  ,         ,       ,       ,         ,    ,         ,         ,        ,13.375  ,  
2017-05-02 ,  1 ,3.6724 ,        ,       ,       ,     ,         ,         ,1.3264 ,     ,       ,       ,    ,         ,       ,0.3759 ,        ,    ,1.3940 ,     ,3.1978 ,    , 0.0006926743 ,        ,10.4166 ,       ,    ,1.3719 ,          ,0.9943 , 666.9468 ,6.8973 ,2947.8457 ,        ,         ,24.6389 ,        ,6.8135 ,        ,109.3471 ,        ,        ,        ,0.9161 ,       ,0.7737 ,       ,        ,       ,        ,           ,       ,       ,7.781  ,        ,       ,       ,285.9799 ,13315.9778 ,       ,64.2070 ,          ,32439.9737 ,106.0398 ,         ,       ,112.0001 ,         ,        ,       ,         ,1133.3941 ,0.3042 ,       ,315.2198 ,           ,        ,151.8993 ,         ,       ,      ,        ,1.4111 ,        ,        ,         ,        ,          ,         ,       ,        ,       ,34.9862 ,       ,          ,18.7731 ,4.3274 ,        ,      ,         ,        , 8.5917 ,102.7895 ,1.4436 ,0.3845 ,    ,3.2469 ,       ,49.9000 ,104.8247 ,3.8674 ,         ,3.6399 ,       ,         , 56.9517 ,          ,3.7499 ,       ,        ,         , 8.8419 ,1.3940 ,       ,        ,          ,        ,          ,        ,34.5389 ,        ,     ,       ,       ,        ,6.7341 ,30.02  ,          ,        ,          ,28.0998 ,           ,      9.975  ,         ,       ,       ,         ,    ,         ,         ,        ,13.2864 ,  
2017-05-03 ,  1 ,3.6724 ,        ,       ,       ,     ,         ,         ,1.3333 ,     ,       ,       ,    ,         ,       ,0.3760 ,        ,    ,1.3938 ,     ,3.1717 ,    , 0.0006702413 ,        ,10.4384 ,       ,    ,1.3714 ,          ,0.9907 , 666.9495 ,6.8936 ,2945.5330 ,        ,         ,24.6069 ,        ,6.8111 ,        ,109.2370 ,        ,        ,        ,0.9158 ,       ,0.7736 ,       ,        ,       ,        ,           ,       ,       ,7.781  ,        ,       ,       ,286.0597 ,13297.0122 ,3.6129 ,64.1438 ,          ,32439.0368 ,106.1901 ,         ,       ,112.34   ,         ,        ,       ,         ,1131.25   ,0.3042 ,       ,315.3497 ,           ,        ,151.8999 ,         ,       ,      ,        ,1.4112 ,        ,        ,         ,        ,          ,         ,       ,        ,       ,34.8375 ,       ,          ,18.8030 ,4.3145 ,        ,      ,         ,        , 8.5977 ,102.6700 ,1.4386 ,0.3845 ,    ,3.2489 ,       ,50.0538 ,104.8354 ,       ,         ,3.6400 ,       ,         , 57.0925 ,          ,3.7499 ,       ,        ,         , 8.8171 ,1.3938 ,       ,        ,          ,        ,          ,        ,34.4471 ,        ,     ,2.4160 ,       ,        ,6.7618 ,30.05  ,          ,        ,          ,        ,           ,      9.975  ,         ,       ,       ,         ,    ,         ,         ,        ,13.3672 ,  
2017-05-04 ,  1 ,3.6724 ,        ,       ,       ,     ,         ,         ,1.3498 ,     ,       ,       ,    ,         ,       ,0.3759 ,        ,    ,1.3969 ,     ,3.1482 ,    , 0.0006597916 ,        ,10.4931 ,       ,    ,1.3745 ,          ,0.9923 , 668.9770 ,6.8964 ,2930.1712 ,        ,         ,24.4989 ,        ,6.8055 ,        ,109.2320 ,        ,        ,        ,0.9151 ,       ,0.7760 ,       ,        ,       ,        ,           ,       ,       ,7.7815 ,        ,       ,       ,285.9692 ,13329.9973 ,3.6159 ,64.2115 ,          ,32443.0207 ,106.2896 ,         ,       ,112.7    ,         ,        ,       ,         ,1130.6942 ,0.3044 ,       ,315.6802 ,           ,        ,152.0388 ,         ,       ,      ,        ,1.4116 ,        ,        ,         ,        ,          ,         ,       ,        ,       ,34.7898 ,       ,          ,19.0019 ,4.3229 ,        ,      ,         ,        , 8.6759 ,102.6502 ,1.4522 ,0.3844 ,    ,       ,       ,49.9328 ,104.8410 ,3.8629 ,         ,3.6399 ,       ,         , 57.5711 ,          ,3.7499 ,       ,        ,         , 8.8418 ,1.3969 ,       ,        ,          ,        ,          ,        ,34.5919 ,        ,     ,2.4313 ,       ,        ,6.7604 ,30.12  ,          ,        ,          ,        ,           ,      9.975  ,         ,       ,       ,         ,    ,         ,         ,        ,13.5531 ,  
2017-05-05 ,  1 ,3.6724 ,        ,       ,       ,     ,         ,         ,1.3557 ,     ,       ,       ,    ,         ,       ,0.3759 ,        ,    ,1.4014 ,     ,3.1773 ,    , 0.0006612838 ,        ,10.5041 ,       ,    ,1.3711 ,          ,0.9897 , 673.8897 ,6.8985 ,2967.4251 ,        ,         ,24.4329 ,        ,6.7848 ,        ,109.2085 ,        ,        ,        ,0.9123 ,       ,0.7730 ,       ,        ,       ,        ,           ,       ,       ,7.7839 ,        ,       ,       ,284.8397 ,13338.9752 ,3.6099 ,64.3078 ,          ,           ,106.0794 ,         ,       ,112.63   ,         ,        ,       ,         ,1136.49   ,       ,       ,318.0894 ,           ,        ,152.0453 ,         ,       ,      ,        ,1.4098 ,        ,        ,         ,        ,          ,         ,       ,        ,       ,34.7187 ,       ,          ,19.0136 ,4.3364 ,        ,      ,         ,        , 8.6692 ,102.6993 ,1.4562 ,0.3844 ,    ,3.2699 ,       ,49.9267 ,104.8493 ,3.8489 ,         ,3.6399 ,       ,         , 58.5380 ,          ,3.7499 ,       ,        ,         , 8.8381 ,1.4014 ,       ,        ,          ,        ,          ,        ,34.6248 ,        ,     ,       ,       ,        ,6.7702 ,30.18  ,          ,        ,          ,28.0238 ,           ,      9.975  ,         ,       ,       ,         ,    ,         ,         ,        ,13.6282 ,  
2017-05-08 ,  1 ,3.6724 ,        ,       ,       ,     ,         ,         ,1.3486 ,     ,       ,       ,    ,         ,       ,0.3759 ,        ,    ,1.4036 ,     ,3.1757 ,    , 0.0006100090 ,        ,10.4931 ,       ,    ,1.3704 ,          ,0.9928 , 674.8795 ,6.9033 ,2961.7775 ,        ,         ,        ,        ,6.8008 ,        ,109.2761 ,        ,        ,        ,0.9142 ,       ,0.7716 ,       ,        ,       ,        ,           ,       ,       ,7.784  ,        ,       ,       ,284.6796 ,13323.9929 ,3.6039 ,64.2150 ,          ,32443.9579 ,106.1894 ,         ,       ,112.7495 ,         ,        ,       ,         ,1132.1001 ,0.3042 ,       ,318.0896 ,           ,        ,152.3153 ,         ,       ,      ,        ,1.4100 ,        ,        ,         ,        ,          ,         ,       ,        ,       ,34.6690 ,       ,          ,19.1163 ,4.3335 ,        ,      ,         ,        , 8.6363 ,102.9998 ,1.4482 ,0.3844 ,    ,3.2819 ,       ,49.9048 ,104.8555 ,3.8391 ,         ,3.6399 ,       ,         ,         ,          ,3.7499 ,       ,        ,         , 8.8039 ,1.4036 ,       ,        ,          ,        ,          ,        ,34.6428 ,        ,     ,2.4457 ,       ,        ,6.7717 ,30.13  ,          ,        ,          ,28.0240 ,           ,      9.975  ,         ,       ,       ,         ,    ,         ,         ,        ,13.5749 ,  
2017-05-09 ,  1 ,3.6725 ,        ,       ,       ,     ,         ,         ,1.3601 ,     ,       ,       ,    ,         ,       ,0.376  ,        ,    ,1.4067 ,     ,3.1932 ,    , 0.0005858471 ,        ,10.5596 ,       ,    ,1.3727 ,          ,1.0025 , 676.3197 ,6.9065 ,2959.2610 ,        ,         ,24.4970 ,        ,6.8327 ,        ,109.4969 ,        ,        ,        ,0.9184 ,       ,0.7736 ,       ,        ,       ,        ,           ,       ,       ,7.7831 ,        ,       ,       ,285.9008 ,13316.9928 ,3.6030 ,64.5063 ,          ,32446.0947 ,106.1203 ,         ,       ,113.4999 ,         ,        ,       ,         ,1132.1017 ,0.3044 ,       ,318.0903 ,           ,        ,152.3153 ,         ,       ,      ,        ,1.4138 ,        ,        ,         ,        ,          ,         ,       ,        ,       ,34.6505 ,       ,          ,19.1364 ,4.3405 ,        ,      ,         ,        , 8.6459 ,102.7700 ,1.4455 ,0.3845 ,    ,3.2860 ,       ,49.8550 ,104.8640 ,3.8741 ,         ,3.6400 ,       ,         ,         ,          ,3.7499 ,       ,        ,         , 8.8460 ,1.4067 ,       ,        ,          ,        ,          ,        ,34.7031 ,        ,     ,2.4637 ,       ,        ,6.7781 ,30.24  ,          ,        ,          ,28.0770 ,           ,      9.975  ,         ,       ,       ,         ,    ,         ,         ,        ,13.5749 ,  
2017-05-10 ,  1 ,3.6724 ,        ,       ,       ,     ,         ,         ,1.3575 ,     ,       ,       ,    ,         ,       ,0.3759 ,        ,    ,       ,     ,3.1850 ,    , 0.0005692168 ,        ,10.4931 ,       ,    ,1.3671 ,          ,1.0067 , 679.0471 ,6.9034 ,2967.2259 ,        ,         ,24.4859 ,        ,6.8377 ,        ,109.5349 ,        ,        ,        ,0.9189 ,       ,0.7723 ,       ,        ,       ,        ,           ,       ,       ,7.7864 ,        ,       ,       ,286.2696 ,13354.9289 ,3.6049 ,64.53   ,          ,32448.8660 ,106.2495 ,         ,       ,113.8497 ,         ,        ,       ,         ,1132.3992 ,0.3045 ,       ,318.4294 ,           ,        ,152.05   ,         ,       ,      ,        ,1.4146 ,        ,        ,         ,        ,          ,         ,       ,        ,       ,34.6767 ,       ,          ,18.9586 ,4.345  ,        ,      ,         ,        , 8.6780 ,103.4596 ,1.4492 ,0.3844 ,    ,3.2849 ,       ,49.9139 ,104.8579 ,3.8776 ,         ,3.6399 ,       ,         , 58.0824 ,          ,3.7499 ,       ,        ,         , 8.8779 ,1.4099 ,       ,        ,          ,        ,          ,        ,34.73   ,        ,     ,2.4629 ,       ,        ,6.7420 ,30.2   ,          ,        ,          ,28.0458 ,           ,      9.975  ,         ,       ,       ,         ,    ,         ,         ,        ,13.5112 ,  
2017-05-11 ,  1 ,3.6725 ,        ,       ,       ,     ,         ,         ,1.3601 ,     ,       ,       ,    ,         ,       ,0.3760 ,        ,    ,1.4112 ,     ,3.1600 ,    , 0.0005532901 ,        ,10.4602 ,       ,    ,1.3707 ,          ,1.0076 , 672.9202 ,6.9031 ,2949.3500 ,        ,         ,24.4950 ,        ,6.8508 ,        ,109.6744 ,        ,        ,        ,0.9208 ,       ,0.7755 ,       ,        ,       ,        ,           ,       ,       ,7.7896 ,        ,       ,       ,285.4904 ,           ,3.6100 ,64.4381 ,          ,32451.0600 ,105.7102 ,         ,       ,114.1499 ,         ,        ,       ,         ,1134.5051 ,0.3047 ,       ,316.2503 ,           ,        ,152.01   ,         ,       ,      ,        ,1.4152 ,        ,        ,         ,        ,          ,         ,       ,        ,       ,34.9063 ,       ,          ,18.9039 ,4.3515 ,        ,      ,         ,        , 8.5939 ,103.4003 ,1.4652 ,0.3845 ,    ,3.2830 ,       ,49.9630 ,104.7837 ,3.8744 ,         ,3.6400 ,       ,         , 57.1160 ,          ,3.7500 ,       ,        ,         , 8.8671 ,1.4112 ,       ,        ,          ,        ,          ,        ,34.7700 ,        ,     ,2.4747 ,       ,        ,6.7497 ,30.18  ,          ,        ,          ,28.0280 ,           ,      9.975  ,         ,       ,       ,         ,    ,         ,         ,        ,13.3822 ,  
2017-05-12 ,  1 ,3.6725 ,        ,       ,       ,     ,         ,         ,1.3541 ,     ,       ,       ,    ,         ,       ,0.3760 ,        ,    ,1.4091 ,     ,3.1553 ,    , 0.0005963065 ,        ,10.4384 ,       ,    ,1.3714 ,          ,1.0076 , 671.5520 ,6.9034 ,2933.9294 ,        ,         ,24.4351 ,        ,6.8093 ,        ,109.5502 ,        ,        ,        ,0.9194 ,       ,0.7779 ,       ,        ,       ,        ,           ,       ,       ,7.7933 ,        ,       ,       ,285.5812 ,13340.0707 ,3.6100 ,64.3046 ,          ,           ,104.8099 ,         ,       ,113.8805 ,         ,        ,       ,         ,1130.4054 ,0.3047 ,       ,315.5004 ,           ,        ,152.3006 ,         ,       ,      ,        ,1.4151 ,        ,        ,         ,        ,          ,         ,       ,        ,       ,35.0192 ,       ,          ,18.7594 ,4.3480 ,        ,      ,         ,        , 8.6120 ,103.0406 ,1.4624 ,0.3845 ,    ,3.2770 ,       ,49.9329 ,104.8414 ,3.8837 ,         ,3.6400 ,       ,         , 57.1643 ,          ,3.7500 ,       ,        ,         , 8.8933 ,1.4091 ,       ,        ,          ,        ,          ,        ,34.7210 ,        ,     ,2.4969 ,       ,        ,6.7252 ,30.15  ,          ,        ,          ,27.9751 ,           ,      9.975  ,         ,       ,       ,         ,    ,         ,         ,        ,13.4409 ,  
2017-05-15 ,  1 ,3.6725 ,        ,       ,       ,     ,         ,         ,1.3515 ,     ,       ,       ,    ,         ,       ,0.3760 ,        ,    ,1.4032 ,     ,3.1284 ,    , 0.0005891433 ,        ,10.3627 ,       ,    ,1.3641 ,          ,0.9982 , 671.0331 ,6.8980 ,2918.6928 ,        ,         ,24.1240 ,        ,6.7804 ,        ,109.1326 ,        ,        ,        ,0.9114 ,       ,0.7735 ,       ,        ,       ,        ,           ,       ,       ,7.7884 ,        ,       ,       ,282.8804 ,13319.0548 ,3.5980 ,64.1186 ,          ,32449.1374 ,103.2604 ,         ,       ,113.4001 ,         ,        ,       ,         ,1126.8060 ,0.3044 ,       ,313.5205 ,           ,        ,152.3774 ,         ,       ,      ,        ,1.4101 ,        ,        ,         ,        ,          ,         ,       ,        ,       ,35.1219 ,       ,          ,18.6700 ,4.3365 ,        ,      ,         ,        , 8.5057 ,102.8802 ,1.4547 ,0.3845 ,    ,3.2600 ,       ,49.8133 ,104.8279 ,3.8463 ,         ,3.6400 ,       ,         , 56.5260 ,          ,3.7500 ,       ,        ,         , 8.8248 ,1.4032 ,       ,        ,          ,        ,          ,        ,34.6001 ,        ,     ,2.4941 ,       ,        ,6.7384 ,30.04  ,          ,        ,          ,28.0420 ,           ,      9.975  ,         ,       ,       ,         ,    ,         ,         ,        ,13.1944 ,  
2017-05-16 ,  1 ,3.6725 ,        ,       ,       ,     ,         ,         ,1.3471 ,     ,       ,       ,    ,         ,       ,0.3759 ,        ,    ,1.3981 ,     ,3.1005 ,    , 0.0005820044 ,        ,10.3306 ,       ,    ,1.3596 ,          ,0.9900 , 668.0315 ,6.8934 ,2883.8675 ,        ,         ,23.8879 ,        ,6.7270 ,        ,108.9414 ,        ,        ,        ,0.9042 ,       ,0.7756 ,       ,        ,       ,        ,           ,       ,       ,7.7873 ,        ,       ,       ,279.5705 ,13297.9916 ,3.6059 ,64.0756 ,          ,32446.9510 ,102.6397 ,         ,       ,113.4897 ,         ,        ,       ,         ,1125.4023 ,0.3043 ,       ,312.0392 ,           ,        ,152.3003 ,         ,       ,      ,        ,1.4071 ,        ,        ,         ,        ,          ,         ,       ,        ,       ,35.0342 ,       ,          ,18.6183 ,4.3135 ,        ,      ,         ,        , 8.4924 ,102.5697 ,1.4486 ,0.3845 ,    ,3.2559 ,       ,49.7101 ,104.8526 ,3.7931 ,         ,3.6400 ,       ,         , 56.2602 ,          ,3.7500 ,       ,        ,         , 8.7901 ,1.3981 ,       ,        ,          ,        ,          ,        ,34.4890 ,        ,     ,2.4999 ,       ,        ,6.7323 ,30.09  ,          ,        ,          ,28.0590 ,           ,      9.975  ,         ,       ,       ,         ,    ,         ,         ,        ,13.1333 ,  
2017-05-17 ,  1 ,3.6725 ,        ,       ,       ,     ,         ,         ,1.3458 ,     ,       ,       ,    ,         ,       ,0.3759 ,        ,    ,1.3936 ,     ,3.0917 ,    , 0.0005548897 ,        ,10.3198 ,       ,    ,1.3613 ,          ,0.9837 , 666.2612 ,6.8890 ,2873.2203 ,        ,         ,23.7779 ,        ,6.6927 ,        ,108.7421 ,        ,        ,        ,0.8995 ,       ,0.7708 ,       ,        ,       ,        ,           ,       ,       ,7.7867 ,        ,       ,       ,279.6304 ,13305.9861 ,3.6029 ,64.0211 ,          ,32443.9684 ,101.9602 ,         ,       ,112.6503 ,         ,        ,       ,         ,1117.6970 ,0.3038 ,       ,313.1796 ,           ,        ,152.3665 ,         ,       ,      ,        ,1.4029 ,        ,        ,         ,        ,          ,         ,       ,        ,       ,34.9048 ,       ,          ,18.6760 ,4.3175 ,        ,      ,         ,        , 8.3977 ,102.5599 ,1.4524 ,0.3844 ,    ,3.2680 ,       ,49.6509 ,104.8527 ,3.7808 ,         ,3.6400 ,       ,         , 56.7380 ,          ,3.7499 ,       ,        ,         , 8.7793 ,1.3936 ,       ,        ,          ,        ,          ,        ,34.4890 ,        ,     ,2.4670 ,       ,        ,6.7571 ,30.1   ,          ,        ,          ,28.0939 ,           ,      9.975  ,         ,       ,       ,         ,    ,         ,         ,        ,13.1352 ,  
2017-05-18 ,  1 ,3.6725 ,        ,       ,       ,     ,         ,         ,1.3410 ,     ,       ,       ,    ,         ,       ,0.3760 ,        ,    ,1.3902 ,     ,3.1070 ,    , 0.0005298490 ,        ,10.4493 ,       ,    ,1.3611 ,          ,0.9773 , 668.6234 ,6.8925 ,2893.4103 ,        ,         ,23.9270 ,        ,6.6865 ,        ,108.6804 ,        ,        ,        ,0.8985 ,       ,0.7671 ,       ,        ,       ,        ,           ,       ,       ,7.7825 ,        ,       ,       ,278.5712 ,13343.0377 ,3.6050 ,64.3441 ,          ,32442.1173 ,101.4100 ,         ,       ,111.0304 ,         ,        ,       ,         ,1118.4015 ,0.3035 ,       ,313.5406 ,           ,        ,152.3301 ,         ,       ,      ,        ,1.3994 ,        ,        ,         ,        ,          ,         ,       ,        ,       ,34.7767 ,       ,          ,18.8898 ,4.3275 ,        ,      ,         ,        , 8.4566 ,102.5506 ,1.4432 ,0.3845 ,    ,3.2810 ,       ,49.7422 ,104.8536 ,3.7926 ,         ,3.6400 ,       ,         , 57.4685 ,          ,3.7500 ,       ,        ,         , 8.7477 ,1.3902 ,       ,        ,          ,        ,          ,        ,34.4910 ,        ,     ,2.4785 ,       ,        ,6.7588 ,30.3   ,          ,        ,          ,28.3451 ,           ,      9.975  ,         ,       ,       ,         ,    ,         ,         ,        ,13.5088 ,  
2017-05-19 ,  1 ,3.6724 ,        ,       ,       ,     ,         ,         ,1.3466 ,     ,       ,       ,    ,         ,       ,0.3760 ,        ,    ,1.3924 ,     ,3.3755 ,    , 0.0005081043 ,        ,10.3519 ,       ,    ,1.3544 ,          ,0.9785 , 675.8003 ,6.8920 ,2932.1599 ,        ,         ,23.7100 ,        ,6.6562 ,        ,108.5216 ,        ,        ,        ,0.8945 ,       ,0.7689 ,       ,        ,       ,        ,           ,       ,       ,7.7835 ,        ,       ,       ,277.2895 ,13410.0391 ,3.5929 ,64.9908 ,          ,           ,100.5403 ,         ,       ,111.3798 ,         ,        ,       ,         ,1125.1991 ,0.3035 ,       ,312.5503 ,           ,        ,152.5003 ,         ,       ,      ,        ,1.3996 ,        ,        ,         ,        ,          ,         ,       ,        ,       ,34.6337 ,       ,          ,18.6859 ,4.3289 ,        ,      ,         ,        , 8.4017 ,103.5303 ,1.4515 ,0.3845 ,    ,3.2660 ,       ,49.8340 ,104.8587 ,3.7734 ,         ,3.6399 ,       ,         , 57.1602 ,          ,3.7499 ,       ,        ,         , 8.7677 ,1.3924 ,       ,        ,          ,        ,          ,        ,34.5219 ,        ,     ,2.4455 ,       ,        ,6.7670 ,30.02  ,          ,        ,          ,28.2449 ,           ,      9.975  ,         ,       ,       ,         ,    ,         ,         ,        ,13.2600 ,  
